scraped_at                , title                                                                                                                                      , url                                                                                                                                                                                   , published_at       , summary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , image_url                                                                                                                                                                                                        , categorias                              , comments_count, source                           , categoria             , clase_css
2026-05-15T16:24:32.375052, "Sabor y tradición: Mollete criollo, mollete de mamey y mollete de plátano"                                                                , http://www.cubadebate.cu/especiales/2026/05/15/sabor-y-tradicion-mollete-criollo-mollete-de-mamey-y-mollete-de-platano/                                                               , 2026-05-15 07:56:00, "Los molletes o moyetes fueron  recogidos en la literatura desde 1840, en el libro Manual del cocinero cubano=español. Hoy les traigo el mollete criollo, mollete de mamey y mollete de plátano. Disfrútenlos."                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/Molletes-cubanos-180x150.jpg                                                                                                                               , ['Sabor y Tradición']                   ,              0, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.376002, Policía de Nueva York aplasta con buldóceres cientos de motocicletas confiscadas                                                           , http://www.cubadebate.cu/noticias/2026/05/14/policia-de-nueva-york-aplasta-con-buldoceres-cientos-de-motocicletas-confiscadas/                                                        , 2026-05-14 11:32:00, "La Policía de Nueva York destruyó más de 200 motocicletas y scooters ilegales con buldóceres en un garaje del Departamento de Sanidad en el condado de Staten Island. Según la comisionada Jessica Tisch, las motos aplastadas representan solo una fracción de las 5 700 incautadas por las autoridades en lo que va de año."                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/policia-de-nueva-york-aplasta-cientos-de-motocicletas-confiscadas-150x125.jpg                                                                              , "['Noticias', 'Sociedad']"              ,              2, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.376638, Campesinos cubanos presentan alternativas productivas ante bloqueo y cerco energético en diálogo con Díaz-Canel                            , http://www.cubadebate.cu/noticias/2026/05/13/campesinos-cubanos-presentan-alternativas-productivas-ante-bloqueo-y-cerco-energetico-en-dialogo-con-diaz-canel/                         , 2026-05-13 22:52:00, "“A nosotros nos honra tener este espacio, hoy ustedes están en uno de los escenarios donde más se defiende a la Revolución”, con estas palabras, el primer secretario del Comité Central del Partido y presidente de la República, Miguel Díaz-Canel Bermúdez, valoró el decisivo rol que juegan los hombres y mujeres que labran la tierra en Cuba."                                                                                                                                                                                         , http://media.cubadebate.cu/wp-content/uploads/2026/05/campesinos-diaz-canel-2-180x150.jpg                                                                                                                        , "['Noticias', 'Sociedad']"              ,              0, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.377425, Zarpa un barco humanitario desde España para apoyar a un hospital pediátrico de Cuba                                                       , http://www.cubadebate.cu/noticias/2026/05/13/zarpa-un-barco-humanitario-desde-espana-para-apoyar-a-un-hospital-pediatrico-de-cuba/                                                    , 2026-05-13 16:29:00, "El velero Astral, de la oenegé Open Arms, zarpó este miércoles desde el puerto mediterráneo español de Badalona hacia Cuba, con equipos fotovoltaicos a bordo, destinados al Hospital Pediátrico Juan Manuel Márquez."                                                                                                                                                                                                                                                                                                                        , http://media.cubadebate.cu/wp-content/uploads/2026/05/6a04afaa59bf5b4ef606e4b5-580x327.png                                                                                                                       , "['Noticias', 'Sociedad']"              ,              1, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.378134, Presidente Díaz-Canel: “La situación del Sistema Electroenergético Nacional es particularmente tensa”                                      , http://www.cubadebate.cu/noticias/2026/05/13/presidente-diaz-canel-la-situacion-del-sistema-electroenergetico-nacional-es-particularmente-tensa/                                      , 2026-05-13 15:17:00, "El Presidente Miguel Díaz-Canel Bermúdez denunció que el agravamiento de la situación del Sistema Electroenergético Nacional responde al cerco criminal impuesto por Estados Unidos, que impide la llegada de combustible a la isla »"                                                                                                                                                                                                                                                                                                        , http://media.cubadebate.cu/wp-content/uploads/2026/02/1008-termoelectrica-1-580x324-1.jpg                                                                                                                        , "['Noticias', 'Sociedad']"              ,             23, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.379009, Demandan a OpenAI por presunta ayuda de ChatGPT en tiroteo masivo en universidad de Florida                                                , http://www.cubadebate.cu/noticias/2026/05/12/demandan-a-openai-por-presunta-ayuda-de-chatgpt-en-tiroteo-masivo-en-universidad-de-florida/                                             , 2026-05-12 09:42:00, "La viuda de una de las víctimas del tiroteo masivo en la Universidad Estatal de Florida demandó a OpenAI, al sostener que su plataforma ChatGPT fue utilizada por el agresor como ""asistente"" para planificar el ataque. Según la demanda presentada este lunes en un tribunal de Florida, el estudiante Phoenix Ikner empleó el chatbot durante meses para maximizar el daño, seleccionar objetivos y evadir la seguridad del campus."                                                                                                     , http://media.cubadebate.cu/wp-content/uploads/2026/05/universidad-tiroteo.jpg                                                                                                                                    , "['Noticias', 'Sociedad']"              ,              1, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.379677, Puntadas que sostienen la vida                                                                                                             , http://www.cubadebate.cu/especiales/2026/05/12/puntadas-que-sostienen-la-vida/                                                                                                        , 2026-05-12 00:30:00, "Un proyecto de desarrollo local en Sancti Spíritus apuesta por la confección de ropa para el sector de la salud y ofrece empleo a mujeres –muchas de ellas jubiladas–, contribuyendo a sustituir importaciones. En un país donde los desafíos cotidianos marcan el ritmo de la vida, proyectos como este prueban que la respuesta puede construirse desde lo local, con recursos propios y con la fuerza de quienes deciden no detenerse."                                                                                                    , http://media.cubadebate.cu/wp-content/uploads/2026/05/Confecciones-Conde-es-un-Proyecto-de-Desarrollo-Local-en-Sancti-Spiritus-que-apuesta-por-la-elaboracion-de-ropa-sanitaria.-Foto-Yosdany-Morejon-180x150.jpg, "['Especiales', 'Sociedad']"            ,              0, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.380462, "En Santa Clara, una mipyme en función de la comunidad"                                                                                    , http://www.cubadebate.cu/especiales/2026/05/11/en-santa-clara-una-mipyme-en-funcion-de-la-comunidad/                                                                                  , 2026-05-11 22:44:00, "Alemanes Express, con sede en el reparto José Martí, de la ciudad de Santa Clara, es un colectivo líder en la comercialización de equipos electrodomésticos y la generación eléctrica a partir de energía solar, pero, sobre todo, resalta su incorporación a múltiples iniciativas de beneficio local."                                                                                                                                                                                                                                      , http://media.cubadebate.cu/wp-content/uploads/2026/05/alemanes-express1-180x150.jpg                                                                                                                              , "['Especiales', 'Sociedad']"            ,              3, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.381222, El derecho cubano frente a la homofobia y la transfobia: Diecinueve años de avances                                                        , http://www.cubadebate.cu/especiales/2026/05/11/el-derecho-cubano-frente-a-la-homofobia-y-la-transfobia-diecinueve-anos-de-avances/                                                    , 2026-05-11 12:09:00, "Mayo es en Cuba el mes de la diversidad. Desde 2008, el Centro Nacional de Educación Sexual desarrolla las Jornadas Cubanas contra la Homofobia y la Transfobia, una campaña que articula actividades académicas, comunitarias, artísticas y educativas con un propósito que, desde sus inicios, ha tenido una dimensión jurídica evidente."                                                                                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2025/01/pensar-el-derecho-columna-300px-150x125.png                                                                                                                , ['Pensar el Derecho']                   ,              0, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.381806, "Hallan seis cuerpos sin vida dentro de un vagón de Union Pacific en Laredo, Texas"                                                        , http://www.cubadebate.cu/noticias/2026/05/11/hallan-seis-cuerpos-sin-vida-dentro-de-un-vagon-de-union-pacific-en-laredo-texas/                                                        , 2026-05-11 11:07:00, "La Policía de Laredo, Texas, investiga la muerte de seis personas halladas dentro de un vagón de Union Pacific al norte de la ciudad. El hallazgo ocurrió el domingo alrededor de las 15:00 hora local en 12101 Jim Young Way, en la milla 13 de la carretera 35, tras la alerta de un empleado de la compañía ferroviaria."                                                                                                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2026/05/tren--150x125.jpeg                                                                                                                                         , "['Noticias', 'Sociedad']"              ,              0, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.382459, Ser madre es una gran bendición                                                                                                            , http://www.cubadebate.cu/especiales/2026/05/10/ser-madre-es-una-gran-bendicion/                                                                                                       , 2026-05-10 12:12:00, "Esmeralda, Camagüey, no figura en los mapas turísticos. Pero allí, donde alguna vez la chimenea del central Jaronú —después Brasil— dominaba el horizonte y el silbato del tren marcaba las horas, se forjó una mujer que hoy conduce la Universidad de Oriente. Diana Sedal Yanes es Rectora desde hace nueve años. Tiene casi 30 en la Educación Superior."                                                                                                                                                                                 , http://media.cubadebate.cu/wp-content/uploads/2026/05/madre1-180x150.jpg                                                                                                                                         , "['Especiales', 'Sociedad']"            ,              2, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:32.383246, Hombre muere tras ser golpeado por avión en Denver: El incidente provocó incendio en un motor y 12 heridos (+Video)                        , http://www.cubadebate.cu/noticias/2026/05/10/hombre-muere-tras-ser-golpeado-por-avion-en-denver-el-incidente-provoco-incendio-en-un-motor-y-12-heridos-video/                         , 2026-05-10 09:12:00, "Un hombre murió este sábado al ser golpeado por un avión de Frontier Airlines que se disponía a despegar en el Aeropuerto Internacional de Denver, tras burlar la seguridad del lugar, informaron las autoridades. El suceso provocó un incendio en uno de los motores y obligó a los pasajeros a evacuar la aeronave."                                                                                                                                                                                                                       , http://media.cubadebate.cu/wp-content/uploads/2026/05/avion-frontier.png                                                                                                                                         , "['Noticias', 'Sociedad']"              ,              1, cubadebate_sociedad              , sociedad              , sociedad-temas
2026-05-15T16:24:35.368443, Estados Unidos investigará 40 biolaboratorios en Ucrania financiados durante décadas por sus contribuyentes                                , http://www.cubadebate.cu/noticias/2026/05/14/estados-unidos-investigara-40-biolaboratorios-en-ucrania-financiados-durante-decadas-por-sus-contribuyentes/                             , 2026-05-14 20:53:00, "Tulsi Gabbard, directora de inteligencia nacional de EE.UU., anunció que investigará las actividades de 40 laboratorios biológicos en Ucrania financiados por los contribuyentes estadounidenses. En 2022, el Ministerio de Defensa de Rusia descubrió la existencia de 30 laboratorios biológicos militares financiados por Washington en Ucrania."                                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2026/05/ukrainian-flag-biohazard-test-tubes-260nw-2426329991-e1778805827109-150x125.webp                                                                           , "['Noticias', 'Militar e Inteligencia']",              0, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.369491, "Sistema antimisiles “Domo Dorado” de Trump costaría 1,2 billones de dólares en dos décadas, según la CBO"                                 , http://www.cubadebate.cu/noticias/2026/05/13/sistema-antimisiles-domo-dorado-de-trump-costaria-12-billones-de-dolares-en-dos-decadas-segun-la-cbo/                                    , 2026-05-13 20:03:00, "El desarrollo, el despliegue y la operación del futurista sistema de defensa antimisiles “Domo Dorado” que quiere impulsar el presidente de Estados Unidos, Donald Trump, costarán alrededor de 1,2 billones de dólares a lo largo de dos décadas. Es la cifra estimada por la Oficina de Presupuesto del Congreso (CBO por sus siglas en inglés)."                                                                                                                                                                                           , http://media.cubadebate.cu/wp-content/uploads/2026/05/dolmo-dorado-trump-150x125.png                                                                                                                             , "['Noticias', 'Militar e Inteligencia']",              0, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.370200, "Israel mata a 9 personas, entre ellas dos niños, en ataques contra Líbano"                                                                , http://www.cubadebate.cu/noticias/2026/05/13/israel-mata-a-9-personas-entre-ellas-dos-ninos-en-ataques-contra-libano/                                                                 , 2026-05-13 10:53:00, "En un comunicado, la Cartera libanesa informó que tres ataques aéreos israelíes tuvieron como objetivo las zonas costeras de Barja, Jiyeh y Saadiyat, a lo largo de la carretera que une Beirut con Sidón y el sur del Líbano, causando la muerte de ocho personas, entre ellas dos niños."                                                                                                                                                                                                                                                   , http://media.cubadebate.cu/wp-content/uploads/2026/05/f5c82694-86bb-468d-8310-b4de27000a21-150x125.jpg                                                                                                           , "['Noticias', 'Militar e Inteligencia']",              0, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.370875, "La guerra de EEUU contra Irán ha costado 29 mil millones de dólares, asegura el Pentágono"                                                , http://www.cubadebate.cu/noticias/2026/05/12/la-guerra-de-eeuu-contra-iran-ha-costado-29-mil-millones-de-dolares-asegura-el-pentagono/                                                , 2026-05-12 18:00:00, "El costo de la guerra con Irán se acerca a los 29 mil millones de dólares, unos 4 mil millones más que lo estimado hace dos semanas, indicó este martes el Pentágono, en momentos en que el presidente Donald Trump enfrenta un creciente escrutinio por el conflicto."                                                                                                                                                                                                                                                                       , http://media.cubadebate.cu/wp-content/uploads/2026/05/pete-hegseth-150x125.jpg                                                                                                                                   , "['Noticias', 'Militar e Inteligencia']",              3, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.371563, Trump califica de “totalmente inaceptable” la respuesta iraní: Teherán propone centrar negociaciones en cese al fuego y navegación en Ormuz, http://www.cubadebate.cu/noticias/2026/05/11/trump-califica-de-totalmente-inaceptable-la-respuesta-irani-teheran-propone-centrar-negociaciones-en-cese-al-fuego-y-navegacion-en-ormuz/, 2026-05-11 09:34:00, "Trump calificó de “totalmente inaceptable” la respuesta iraní a la propuesta de paz estadounidense, según publicó en Truth Social. Irán había enviado su respuesta ese mismo día a través de Pakistán como mediador. Teherán plantea que la primera fase de negociaciones se centre exclusivamente en el cese de hostilidades en toda la región."                                                                                                                                                                                             , http://media.cubadebate.cu/wp-content/uploads/2026/04/IMG_20260401_161529_043-150x125.jpg                                                                                                                        , "['Noticias', 'Militar e Inteligencia']",             13, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.372280, El Día de la Victoria ruso: En primera persona sobre el desfile militar en la Plaza Roja                                                   , http://www.cubadebate.cu/especiales/2026/05/09/el-dia-de-la-victoria-ruso-en-primera-persona-sobre-el-desfile-militar-en-la-plaza-roja/                                               , 2026-05-09 14:26:00, "Este 9 de mayo, el desfile militar en la Plaza Roja por el Día de la Victoria fue especial, entre otras razones, por una amplia participación de combatientes de la operación militar especia rusa, señala el periodista ruso Víctor Ternovsky, quien comparte su experiencia de haberlo presenciado en una nueva entrega de 'Cuadernos de un moscovita', una colaboración entre Cubadebate y SputnikMundo."                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2026/05/695629202_1409877017840604_4339315448131030274_n-150x125.jpg                                                                                               , ['Cuadernos de un moscovita']           ,             13, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.372935, Portavoz iraní asegura que las negociaciones con Estados Unidos aún siguen bajo revisión                                                   , http://www.cubadebate.cu/noticias/2026/05/09/portavoz-irani-asegura-que-las-negociaciones-con-estados-unidos-aun-siguen-bajo-revision/                                                , 2026-05-09 11:39:00, "Las negociaciones entre Irán y Estados Unidos continúan bajo revisión, afirmó el nueve de mayo en Teherán el portavoz del Ministerio de Relaciones Exteriores, Esmail Baghaei, según declaraciones a la agencia Tasnim."                                                                                                                                                                                                                                                                                                                      , http://media.cubadebate.cu/wp-content/uploads/2026/05/Iran-prioriza-fin-de-guerra-y-descarta-hostilidad-a-paises-vecinos-1.jpg                                                                                   , "['Noticias', 'Militar e Inteligencia']",             22, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.373627, Desfile militar en Moscú conmemora 81 aniversario del Día de la Victoria (+Fotos y Video)                                                  , http://www.cubadebate.cu/noticias/2026/05/09/desfile-militar-en-moscu-conmemora-81-aniversario-del-dia-de-la-victoria-fotos-y-video/                                                  , 2026-05-09 09:04:00, "Rusia celebró en la Plaza Roja de Moscú el desfile militar por el 81 aniversario del Día de la Victoria, encabezado por el presidente Vladímir Putin y con participación de invitados extranjeros."                                                                                                                                                                                                                                                                                                                                           , http://media.cubadebate.cu/wp-content/uploads/2026/05/138042216_15572829021921n-180x150.jpg                                                                                                                      , "['Noticias', 'Militar e Inteligencia']",             19, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.374436, Irán acusa a EE.UU. de romper el alto el fuego                                                                                             , http://www.cubadebate.cu/noticias/2026/05/07/iran-acusa-a-ee-uu-de-romper-el-alto-el-fuego/                                                                                           , 2026-05-07 19:25:00, "El portavoz del Cuartel General Central Jatam al Anbiya de Irán, Ebrahim Zolfaghari, acusó este jueves a EE.UU. de romper el alto al fuego al atacar dos buques iraníes y varias zonas civiles."                                                                                                                                                                                                                                                                                                                                              , http://media.cubadebate.cu/wp-content/uploads/2026/03/guerra-eeuu-iran--e1774066224199.png                                                                                                                       , "['Noticias', 'Militar e Inteligencia']",             18, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.375205, "Trump anuncia ""Proyecto Libertad"" para liberar barcos retenidos en estrecho de Ormuz"                                                   , http://www.cubadebate.cu/noticias/2026/05/03/trump-anuncia-proyecto-libertad-para-liberar-barcos-retenidos-en-estrecho-de-ormuz/                                                      , 2026-05-03 22:28:00, "El presidente de Estados Unidos, Donald Trump, anunció este domingo el ""Proyecto Libertad"" para liberar los buques atrapados en el estrecho de Ormuz. El proyecto comenzará, según el mandatario el lunes por la mañana, hora de Oriente Medio y aseguró que países no involucrados en el conflicto pidieron ayuda a Washington para liberar sus barcos retenidos."                                                                                                                                                                         , http://media.cubadebate.cu/wp-content/uploads/2026/05/69f7b8c8e9ff714dc749962a-150x125.jpg                                                                                                                       , "['Noticias', 'Militar e Inteligencia']",              8, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.375823, Imágenes satelitales desmienten a Trump sobre supuesta destrucción de la armada naval iraní                                                , http://www.cubadebate.cu/noticias/2026/05/03/imagenes-satelitales-desmienten-a-trump-sobre-supuesta-destruccion-de-la-armada-naval-irani/                                             , 2026-05-03 14:45:00, "A pesar de las afirmaciones del presidente de Estados Unidos, Donald Trump, de que las fuerzas navales iraníes fueron destruidas, nuevas imágenes satelitales muestran decenas de lanchas rápidas de ataque pertenecientes a la Armada de la Guardia Revolucionaria Islámica."                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/lanchas-rapidas-iranies.jpg                                                                                                                                , "['Noticias', 'Militar e Inteligencia']",             18, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
2026-05-15T16:24:35.376570, Trump repliega silenciosamente a militares estadounidenses y desmantela centro clave para la tregua en Gaza                                , http://www.cubadebate.cu/noticias/2026/05/02/trump-repliega-silenciosamente-a-militares-estadounidenses-y-desmantela-centro-clave-para-la-tregua-en-gaza/                             , 2026-05-02 09:57:00, "La Administración Trump se dispone a cerrar el centro de coordinación gestionado por el ejército estadounidense en las cercanías de Gaza, una estructura concebida como pieza angular del plan de paz para el territorio palestino y que, según fuentes familiarizadas con el asunto, arrastra un saldo de incumplimientos."                                                                                                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2026/05/gaza-centro-eeuu-150x125.jpg                                                                                                                               , "['Noticias', 'Militar e Inteligencia']",              1, cubadebate_militar y inteligencia, militar y inteligencia, militar-e-inteligencia
